CustomerID,CustomerName,Segment,JoinDate
CUST01118,Customer 1118,Corporate,2021-11-11
CUST01119,Customer 1119,Consumer,2023-01-07
CUST01120,Customer 1120,Small Business,2022-01-30
CUST01121,Customer 1121,Corporate,2021-12-03
CUST01122,Customer 1122,Consumer,2023-05-23
CUST01123,Customer 1123,Corporate,2024-03-17
CUST01124,Customer 1124,Consumer,2022-10-08
CUST01125,Customer 1125,Consumer,2021-07-22
CUST01126,Customer 1126,Consumer,2021-12-23
CUST01127,Customer 1127,Consumer,2021-08-29
CUST01128,Customer 1128,Corporate,2024-07-12
CUST01129,Customer 1129,Corporate,2022-04-12
CUST01130,Customer 1130,Small Business,2022-06-30
CUST01131,Customer 1131,Small Business,2021-04-14
CUST01132,Customer 1132,Consumer,2022-10-14
CUST01133,Customer 1133,Consumer,2024-08-27
CUST01134,Customer 1134,Corporate,2022-08-22
CUST01135,Customer 1135,Small Business,2023-08-09
CUST01136,Customer 1136,Consumer,2021-09-23
CUST01137,Customer 1137,Consumer,2021-07-28
CUST01138,Customer 1138,Consumer,2023-12-05
CUST01139,Customer 1139,Consumer,2021-04-06
CUST01140,Customer 1140,Corporate,2022-10-17
CUST01141,Customer 1141,Consumer,2022-04-08
CUST01142,Customer 1142,Corporate,2021-01-24
CUST01143,Customer 1143,Corporate,2023-02-15
CUST01144,Customer 1144,Corporate,2024-11-08
CUST01145,Customer 1145,Consumer,2021-04-11
CUST01146,Customer 1146,Consumer,2024-04-06
CUST01147,Customer 1147,Corporate,2023-02-27
CUST01148,Customer 1148,Corporate,2023-11-23
CUST01149,Customer 1149,Consumer,2021-05-21
CUST01150,Customer 1150,Small Business,2024-06-22
CUST01151,Customer 1151,Consumer,2021-01-17
CUST01152,Customer 1152,Small Business,2024-08-16
CUST01153,Customer 1153,Consumer,2023-08-19
CUST01154,Customer 1154,Consumer,2022-05-08
CUST01155,Customer 1155,Consumer,2021-01-11
CUST01156,Customer 1156,Consumer,2023-06-11
CUST01157,Customer 1157,Consumer,2021-05-08
CUST01158,Customer 1158,Consumer,2023-06-08
CUST01159,Customer 1159,Consumer,2024-02-03
CUST01160,Customer 1160,Corporate,2022-01-26
CUST01161,Customer 1161,Consumer,2021-12-15
CUST01162,Customer 1162,Corporate,2021-11-21
CUST01163,Customer 1163,Corporate,2021-11-25
CUST01164,Customer 1164,Consumer,2021-06-16
CUST01165,Customer 1165,Consumer,2021-12-31
CUST01166,Customer 1166,Small Business,2023-08-21
CUST01167,Customer 1167,Corporate,2022-03-18
CUST01168,Customer 1168,Consumer,2024-02-15
CUST01169,Customer 1169,Corporate,2024-04-11
CUST01170,Customer 1170,Consumer,2024-01-16
CUST01171,Customer 1171,Consumer,2023-02-27
CUST01172,Customer 1172,Corporate,2022-04-07
CUST01173,Customer 1173,Consumer,2024-09-19
CUST01174,Customer 1174,Corporate,2021-10-27
CUST01175,Customer 1175,Consumer,2022-11-10
CUST01176,Customer 1176,Corporate,2022-10-25
CUST01177,Customer 1177,Consumer,2023-12-25
CUST01178,Customer 1178,Consumer,2023-03-10
CUST01179,Customer 1179,Consumer,2024-03-13
CUST01180,Customer 1180,Consumer,2024-09-03
CUST01181,Customer 1181,Corporate,2022-07-25
CUST01182,Customer 1182,Consumer,2024-07-01
CUST01183,Customer 1183,Consumer,2021-09-05
CUST01184,Customer 1184,Consumer,2024-08-30
CUST01185,Customer 1185,Consumer,2021-09-17
CUST01186,Customer 1186,Corporate,2024-05-26
CUST01187,Customer 1187,Consumer,2022-07-24
CUST01188,Customer 1188,Small Business,2024-11-09
CUST01189,Customer 1189,Consumer,2021-07-08
CUST01190,Customer 1190,Corporate,2022-11-11
CUST01191,Customer 1191,Consumer,2024-08-09
CUST01192,Customer 1192,Consumer,2021-03-11
CUST01193,Customer 1193,Small Business,2022-01-22
CUST01194,Customer 1194,Small Business,2021-05-03
CUST01195,Customer 1195,Small Business,2022-04-15
CUST01196,Customer 1196,Consumer,2022-07-24
CUST01197,Customer 1197,Consumer,2023-06-23
CUST01198,Customer 1198,Corporate,2022-01-12
CUST01199,Customer 1199,Consumer,2021-08-20
CUST01200,Customer 1200,Corporate,2021-09-06
CUST01201,Customer 1201,Consumer,2024-10-02
CUST01202,Customer 1202,Consumer,2024-10-23
CUST01203,Customer 1203,Corporate,2021-11-20
CUST01204,Customer 1204,Corporate,2021-10-13
CUST01205,Customer 1205,Consumer,2021-03-21
CUST01206,Customer 1206,Consumer,2024-11-01
CUST01207,Customer 1207,Corporate,2023-10-28
CUST01208,Customer 1208,Consumer,2024-01-16
CUST01209,Customer 1209,Consumer,2022-03-01
CUST01210,Customer 1210,Consumer,2023-07-25
CUST01211,Customer 1211,Corporate,2021-03-29
CUST01212,Customer 1212,Corporate,2023-09-14
CUST01213,Customer 1213,Consumer,2023-04-27
CUST01214,Customer 1214,Consumer,2022-04-29
CUST01215,Customer 1215,Consumer,2023-11-04
CUST01216,Customer 1216,Consumer,2023-08-02
CUST01217,Customer 1217,Consumer,2022-10-03
CUST01218,Customer 1218,Consumer,2021-09-30
CUST01219,Customer 1219,Corporate,2021-02-04
CUST01220,Customer 1220,Consumer,2024-10-01
CUST01221,Customer 1221,Consumer,2022-02-15
CUST01222,Customer 1222,Consumer,2022-03-17
CUST01223,Customer 1223,Small Business,2023-09-22
CUST01224,Customer 1224,Corporate,2022-01-08
CUST01225,Customer 1225,Consumer,2022-07-03
CUST01226,Customer 1226,Small Business,2023-11-05
CUST01227,Customer 1227,Consumer,2023-05-20
CUST01228,Customer 1228,Consumer,2023-08-17
CUST01229,Customer 1229,Small Business,2021-01-07
CUST01230,Customer 1230,Consumer,2022-10-21
CUST01231,Customer 1231,Consumer,2022-11-25
CUST01232,Customer 1232,Corporate,2023-07-13
CUST01233,Customer 1233,Consumer,2021-08-10
CUST01234,Customer 1234,Corporate,2021-08-21
CUST01235,Customer 1235,Consumer,2024-01-19
CUST01236,Customer 1236,Consumer,2023-09-11
CUST01237,Customer 1237,Consumer,2024-03-30
CUST01238,Customer 1238,Consumer,2022-01-31
CUST01239,Customer 1239,Consumer,2024-12-27
CUST01240,Customer 1240,Consumer,2022-02-03
CUST01241,Customer 1241,Small Business,2023-08-09
CUST01242,Customer 1242,Consumer,2021-08-25
CUST01243,Customer 1243,Consumer,2024-09-03
CUST01244,Customer 1244,Consumer,2022-05-01
CUST01245,Customer 1245,Consumer,2024-03-17
CUST01246,Customer 1246,Consumer,2022-04-29
CUST01247,Customer 1247,Corporate,2024-02-29
CUST01248,Customer 1248,Consumer,2022-10-26
CUST01249,Customer 1249,Small Business,2021-04-02
CUST01250,Customer 1250,Small Business,2021-10-06
CUST01251,Customer 1251,Consumer,2023-09-25
CUST01252,Customer 1252,Consumer,2021-10-09
CUST01253,Customer 1253,Consumer,2022-02-06
CUST01254,Customer 1254,Corporate,2023-03-02
CUST01255,Customer 1255,Consumer,2022-01-05
CUST01256,Customer 1256,Small Business,2021-07-08
CUST01257,Customer 1257,Corporate,2023-07-01
CUST01258,Customer 1258,Corporate,2023-10-03
CUST01259,Customer 1259,Consumer,2023-12-07
CUST01260,Customer 1260,Small Business,2024-10-10
CUST01261,Customer 1261,Consumer,2021-07-01
CUST01262,Customer 1262,Consumer,2022-09-16
CUST01263,Customer 1263,Consumer,2021-12-08
CUST01264,Customer 1264,Small Business,2024-08-08
CUST01265,Customer 1265,Consumer,2023-02-28
CUST01266,Customer 1266,Corporate,2021-05-24
CUST01267,Customer 1267,Consumer,2023-10-08
CUST01268,Customer 1268,Small Business,2021-03-04
CUST01269,Customer 1269,Consumer,2022-02-05
CUST01270,Customer 1270,Consumer,2023-11-20
CUST01271,Customer 1271,Small Business,2023-01-09
CUST01272,Customer 1272,Consumer,2024-01-17
CUST01273,Customer 1273,Consumer,2023-04-14
CUST01274,Customer 1274,Corporate,2024-05-15
CUST01275,Customer 1275,Consumer,2023-04-02
CUST01276,Customer 1276,Consumer,2021-03-24
CUST01277,Customer 1277,Consumer,2021-04-15
CUST01278,Customer 1278,Consumer,2024-02-09
CUST01279,Customer 1279,Small Business,2021-02-26
CUST01280,Customer 1280,Corporate,2022-07-04
CUST01281,Customer 1281,Consumer,2021-01-24
CUST01282,Customer 1282,Consumer,2022-03-19
CUST01283,Customer 1283,Consumer,2023-05-19
CUST01284,Customer 1284,Corporate,2021-09-10
CUST01285,Customer 1285,Small Business,2022-11-12
CUST01286,Customer 1286,Small Business,2024-12-25
CUST01287,Customer 1287,Consumer,2021-04-13
CUST01288,Customer 1288,Consumer,2021-04-03
CUST01289,Customer 1289,Consumer,2022-02-01
CUST01290,Customer 1290,Consumer,2024-04-22
CUST01291,Customer 1291,Consumer,2022-08-16
CUST01292,Customer 1292,Corporate,2023-07-23
CUST01293,Customer 1293,Consumer,2021-02-19
CUST01294,Customer 1294,Consumer,2023-12-10
CUST01295,Customer 1295,Consumer,2021-04-09
CUST01296,Customer 1296,Consumer,2023-11-06
CUST01297,Customer 1297,Consumer,2021-08-04
CUST01298,Customer 1298,Consumer,2024-06-07
CUST01299,Customer 1299,Corporate,2022-03-09
CUST01300,Customer 1300,Consumer,2021-09-26
CUST01301,Customer 1301,Consumer,2022-05-07
CUST01302,Customer 1302,Consumer,2021-01-02
CUST01303,Customer 1303,Corporate,2021-08-30
CUST01304,Customer 1304,Consumer,2023-05-24
CUST01305,Customer 1305,Corporate,2022-03-16
CUST01306,Customer 1306,Small Business,2022-06-01
CUST01307,Customer 1307,Corporate,2024-03-24
CUST01308,Customer 1308,Corporate,2021-06-30
CUST01309,Customer 1309,Consumer,2022-08-02
CUST01310,Customer 1310,Small Business,2021-09-29
CUST01311,Customer 1311,Consumer,2022-12-06
CUST01312,Customer 1312,Small Business,2022-04-30
CUST01313,Customer 1313,Consumer,2021-03-09
CUST01314,Customer 1314,Consumer,2021-04-13
CUST01315,Customer 1315,Consumer,2024-05-29
CUST01316,Customer 1316,Corporate,2021-03-25
CUST01317,Customer 1317,Consumer,2024-02-17
CUST01318,Customer 1318,Consumer,2024-08-30
CUST01319,Customer 1319,Corporate,2022-11-12
CUST01320,Customer 1320,Small Business,2022-04-01
CUST01321,Customer 1321,Consumer,2024-02-08
CUST01322,Customer 1322,Consumer,2024-12-05
CUST01323,Customer 1323,Consumer,2021-06-25
CUST01324,Customer 1324,Corporate,2024-11-08
CUST01325,Customer 1325,Consumer,2024-10-09
CUST01326,Customer 1326,Small Business,2021-07-28
CUST01327,Customer 1327,Consumer,2021-03-21
CUST01328,Customer 1328,Consumer,2023-11-10
CUST01329,Customer 1329,Consumer,2021-04-24
CUST01330,Customer 1330,Consumer,2023-05-28
CUST01331,Customer 1331,Corporate,2021-04-05
CUST01332,Customer 1332,Consumer,2023-10-06
CUST01333,Customer 1333,Consumer,2021-12-05
CUST01334,Customer 1334,Small Business,2021-05-21
CUST01335,Customer 1335,Small Business,2021-04-08
CUST01336,Customer 1336,Small Business,2021-10-03
CUST01337,Customer 1337,Consumer,2023-03-01
CUST01338,Customer 1338,Corporate,2021-04-22
CUST01339,Customer 1339,Small Business,2024-03-17
CUST01340,Customer 1340,Consumer,2023-06-02
CUST01341,Customer 1341,Consumer,2022-03-11
CUST01342,Customer 1342,Corporate,2024-12-11
CUST01343,Customer 1343,Consumer,2023-08-20
CUST01344,Customer 1344,Consumer,2023-09-09
CUST01345,Customer 1345,Small Business,2021-09-11
CUST01346,Customer 1346,Corporate,2023-11-04
CUST01347,Customer 1347,Consumer,2023-03-28
CUST01348,Customer 1348,Consumer,2024-12-08
CUST01349,Customer 1349,Consumer,2022-11-29
CUST01350,Customer 1350,Consumer,2023-09-17
CUST01351,Customer 1351,Corporate,2022-05-14
CUST01352,Customer 1352,Corporate,2021-02-28
CUST01353,Customer 1353,Consumer,2021-07-06
CUST01354,Customer 1354,Consumer,2024-06-19
CUST01355,Customer 1355,Small Business,2023-12-14
CUST01356,Customer 1356,Consumer,2022-06-17
CUST01357,Customer 1357,Consumer,2023-10-16
CUST01358,Customer 1358,Consumer,2021-01-07
CUST01359,Customer 1359,Corporate,2021-02-24
CUST01360,Customer 1360,Consumer,2023-01-11
CUST01361,Customer 1361,Corporate,2023-07-02
CUST01362,Customer 1362,Consumer,2024-09-30
CUST01363,Customer 1363,Corporate,2024-01-15
CUST01364,Customer 1364,Consumer,2022-01-11
CUST01365,Customer 1365,Consumer,2024-04-05
CUST01366,Customer 1366,Consumer,2022-12-19
CUST01367,Customer 1367,Consumer,2024-04-21
CUST01368,Customer 1368,Consumer,2021-09-11
CUST01369,Customer 1369,Consumer,2021-02-08
CUST01370,Customer 1370,Consumer,2021-03-26
CUST01371,Customer 1371,Consumer,2024-12-17
CUST01372,Customer 1372,Small Business,2021-04-28
CUST01373,Customer 1373,Consumer,2024-10-03
CUST01374,Customer 1374,Corporate,2023-11-28
CUST01375,Customer 1375,Small Business,2021-08-02
CUST01376,Customer 1376,Consumer,2024-06-15
CUST01377,Customer 1377,Corporate,2021-07-30
CUST01378,Customer 1378,Small Business,2021-07-29
CUST01379,Customer 1379,Corporate,2023-04-21
CUST01380,Customer 1380,Consumer,2022-02-25
CUST01381,Customer 1381,Consumer,2022-03-01
CUST01382,Customer 1382,Consumer,2021-10-12
CUST01383,Customer 1383,Consumer,2023-06-07
CUST01384,Customer 1384,Small Business,2021-02-09
CUST01385,Customer 1385,Small Business,2021-12-24
CUST01386,Customer 1386,Consumer,2023-03-20
CUST01387,Customer 1387,Corporate,2022-12-12
CUST01388,Customer 1388,Consumer,2023-10-19
CUST01389,Customer 1389,Small Business,2021-11-12
CUST01390,Customer 1390,Consumer,2023-08-04
CUST01391,Customer 1391,Small Business,2024-01-15
CUST01392,Customer 1392,Corporate,2022-07-21
CUST01393,Customer 1393,Consumer,2022-01-10
CUST01394,Customer 1394,Consumer,2023-03-22
CUST01395,Customer 1395,Corporate,2023-04-26
CUST01396,Customer 1396,Consumer,2021-05-18
CUST01397,Customer 1397,Consumer,2023-04-06
CUST01398,Customer 1398,Small Business,2021-08-14
CUST01399,Customer 1399,Consumer,2023-04-11
CUST01400,Customer 1400,Consumer,2024-09-22
CUST01401,Customer 1401,Consumer,2023-02-24
CUST01402,Customer 1402,Consumer,2024-01-17
CUST01403,Customer 1403,Small Business,2022-03-29
CUST01404,Customer 1404,Consumer,2024-09-09
CUST01405,Customer 1405,Consumer,2024-04-01
CUST01406,Customer 1406,Consumer,2024-08-31
CUST01407,Customer 1407,Small Business,2023-12-19
CUST01408,Customer 1408,Consumer,2023-08-07
CUST01409,Customer 1409,Small Business,2023-02-06
CUST01410,Customer 1410,Corporate,2024-09-17
CUST01411,Customer 1411,Corporate,2024-05-23
CUST01412,Customer 1412,Small Business,2022-09-01
CUST01413,Customer 1413,Corporate,2021-05-06
CUST01414,Customer 1414,Small Business,2021-01-06
CUST01415,Customer 1415,Consumer,2021-12-07
CUST01416,Customer 1416,Corporate,2021-04-02
CUST01417,Customer 1417,Consumer,2021-11-05
CUST01418,Customer 1418,Consumer,2021-06-09
CUST01419,Customer 1419,Small Business,2024-12-03
CUST01420,Customer 1420,Small Business,2021-05-20
CUST01421,Customer 1421,Corporate,2023-07-05
CUST01422,Customer 1422,Consumer,2022-05-29
CUST01423,Customer 1423,Consumer,2021-09-12
CUST01424,Customer 1424,Consumer,2023-10-21
CUST01425,Customer 1425,Consumer,2024-11-18
CUST01426,Customer 1426,Consumer,2024-02-29
CUST01427,Customer 1427,Consumer,2024-11-24
CUST01428,Customer 1428,Consumer,2023-05-12
CUST01429,Customer 1429,Corporate,2023-09-11
CUST01430,Customer 1430,Consumer,2021-08-02
CUST01431,Customer 1431,Small Business,2024-05-29
CUST01432,Customer 1432,Corporate,2023-12-28
CUST01433,Customer 1433,Consumer,2022-01-06
CUST01434,Customer 1434,Consumer,2022-06-03
CUST01435,Customer 1435,Consumer,2023-06-11
CUST01436,Customer 1436,Small Business,2021-01-19
CUST01437,Customer 1437,Consumer,2024-04-09
CUST01438,Customer 1438,Consumer,2022-02-14
CUST01439,Customer 1439,Small Business,2021-04-20
CUST01440,Customer 1440,Small Business,2022-04-28
CUST01441,Customer 1441,Consumer,2024-05-05
CUST01442,Customer 1442,Consumer,2022-02-05
CUST01443,Customer 1443,Consumer,2023-02-27
CUST01444,Customer 1444,Consumer,2024-03-31
CUST01445,Customer 1445,Consumer,2021-02-19
CUST01446,Customer 1446,Consumer,2024-01-15
CUST01447,Customer 1447,Small Business,2022-02-26
CUST01448,Customer 1448,Consumer,2023-10-13
CUST01449,Customer 1449,Corporate,2021-10-02
CUST01450,Customer 1450,Consumer,2021-07-22
CUST01451,Customer 1451,Corporate,2024-02-25
CUST01452,Customer 1452,Corporate,2024-03-25
CUST01453,Customer 1453,Small Business,2024-12-03
CUST01454,Customer 1454,Small Business,2023-09-16
CUST01455,Customer 1455,Consumer,2022-11-12
CUST01456,Customer 1456,Consumer,2021-10-12
CUST01457,Customer 1457,Consumer,2022-03-08
CUST01458,Customer 1458,Consumer,2023-08-05
CUST01459,Customer 1459,Small Business,2022-05-21
CUST01460,Customer 1460,Consumer,2022-12-07
CUST01461,Customer 1461,Corporate,2021-09-03
CUST01462,Customer 1462,Consumer,2022-10-04
CUST01463,Customer 1463,Consumer,2021-12-14
CUST01464,Customer 1464,Consumer,2021-06-13
CUST01465,Customer 1465,Corporate,2021-07-12
CUST01466,Customer 1466,Corporate,2023-01-27
CUST01467,Customer 1467,Consumer,2022-06-19
CUST01468,Customer 1468,Consumer,2021-05-26
CUST01469,Customer 1469,Corporate,2023-01-21
CUST01470,Customer 1470,Consumer,2021-08-28
CUST01471,Customer 1471,Small Business,2021-01-23
CUST01472,Customer 1472,Consumer,2021-07-13
CUST01473,Customer 1473,Consumer,2022-10-17
CUST01474,Customer 1474,Consumer,2024-10-24
CUST01475,Customer 1475,Consumer,2021-12-19
CUST01476,Customer 1476,Consumer,2022-02-20
CUST01477,Customer 1477,Consumer,2021-12-21
CUST01478,Customer 1478,Small Business,2022-06-03
CUST01479,Customer 1479,Consumer,2023-11-14
CUST01480,Customer 1480,Consumer,2022-04-16
CUST01481,Customer 1481,Consumer,2023-08-19
CUST01482,Customer 1482,Consumer,2024-08-04
CUST01483,Customer 1483,Corporate,2024-10-13
CUST01484,Customer 1484,Consumer,2023-04-02
CUST01485,Customer 1485,Corporate,2023-11-08
CUST01486,Customer 1486,Consumer,2024-09-03
CUST01487,Customer 1487,Small Business,2024-02-23
CUST01488,Customer 1488,Consumer,2022-03-14
CUST01489,Customer 1489,Small Business,2021-07-12
CUST01490,Customer 1490,Consumer,2021-06-17
CUST01491,Customer 1491,Consumer,2024-07-11
CUST01492,Customer 1492,Corporate,2023-03-24
CUST01493,Customer 1493,Corporate,2022-03-09
CUST01494,Customer 1494,Corporate,2022-05-20
CUST01495,Customer 1495,Consumer,2022-02-16
CUST01496,Customer 1496,Corporate,2024-03-16
CUST01497,Customer 1497,Small Business,2023-06-14
CUST01498,Customer 1498,Corporate,2024-07-07
CUST01499,Customer 1499,Consumer,2022-03-17
CUST01500,Customer 1500,Corporate,2022-11-21
CUST01501,Customer 1501,Corporate,2021-06-27
CUST01502,Customer 1502,Small Business,2024-11-19
CUST01503,Customer 1503,Consumer,2023-01-18
CUST01504,Customer 1504,Consumer,2023-03-19
CUST01505,Customer 1505,Corporate,2022-08-27
CUST01506,Customer 1506,Consumer,2022-01-31
CUST01507,Customer 1507,Corporate,2024-10-16
CUST01508,Customer 1508,Consumer,2022-12-15
CUST01509,Customer 1509,Consumer,2023-09-13
CUST01510,Customer 1510,Corporate,2021-02-24
CUST01511,Customer 1511,Consumer,2022-02-07
CUST01512,Customer 1512,Consumer,2024-03-19
CUST01513,Customer 1513,Corporate,2021-05-09
CUST01514,Customer 1514,Corporate,2021-05-29
CUST01515,Customer 1515,Small Business,2024-03-28
CUST01516,Customer 1516,Consumer,2022-03-27
CUST01517,Customer 1517,Consumer,2022-02-04
CUST01518,Customer 1518,Small Business,2023-04-06
CUST01519,Customer 1519,Consumer,2021-10-12
CUST01520,Customer 1520,Consumer,2021-03-04
CUST01521,Customer 1521,Consumer,2021-01-07
CUST01522,Customer 1522,Consumer,2021-04-26
CUST01523,Customer 1523,Small Business,2021-08-20
CUST01524,Customer 1524,Corporate,2023-10-14
CUST01525,Customer 1525,Corporate,2022-03-12
CUST01526,Customer 1526,Consumer,2021-04-15
CUST01527,Customer 1527,Consumer,2021-01-22
CUST01528,Customer 1528,Consumer,2022-11-28
CUST01529,Customer 1529,Consumer,2024-05-11
CUST01530,Customer 1530,Consumer,2022-05-10
CUST01531,Customer 1531,Consumer,2021-04-04
CUST01532,Customer 1532,Consumer,2021-11-29
CUST01533,Customer 1533,Consumer,2022-12-31
CUST01534,Customer 1534,Corporate,2021-10-03
CUST01535,Customer 1535,Consumer,2024-11-29
CUST01536,Customer 1536,Consumer,2024-01-20
CUST01537,Customer 1537,Corporate,2022-05-19
CUST01538,Customer 1538,Corporate,2024-10-21
CUST01539,Customer 1539,Corporate,2022-04-20
CUST01540,Customer 1540,Consumer,2021-07-24
CUST01541,Customer 1541,Corporate,2024-10-01
CUST01542,Customer 1542,Consumer,2024-11-02
CUST01543,Customer 1543,Consumer,2022-04-02
CUST01544,Customer 1544,Consumer,2023-05-19
CUST01545,Customer 1545,Consumer,2021-09-11
CUST01546,Customer 1546,Consumer,2023-07-26
CUST01547,Customer 1547,Consumer,2023-10-05
CUST01548,Customer 1548,Corporate,2023-11-03
CUST01549,Customer 1549,Consumer,2023-04-11
CUST01550,Customer 1550,Consumer,2023-10-26
CUST01551,Customer 1551,Consumer,2023-03-22
CUST01552,Customer 1552,Consumer,2024-04-11
CUST01553,Customer 1553,Consumer,2021-09-20
CUST01554,Customer 1554,Consumer,2022-12-07
CUST01555,Customer 1555,Consumer,2022-08-31
CUST01556,Customer 1556,Corporate,2023-02-18
CUST01557,Customer 1557,Small Business,2021-07-27
CUST01558,Customer 1558,Consumer,2022-04-18
CUST01559,Customer 1559,Corporate,2024-10-25
CUST01560,Customer 1560,Small Business,2021-06-03
CUST01561,Customer 1561,Small Business,2023-07-17
CUST01562,Customer 1562,Corporate,2023-08-29
CUST01563,Customer 1563,Small Business,2022-11-24
CUST01564,Customer 1564,Small Business,2021-02-19
CUST01565,Customer 1565,Corporate,2021-02-20
CUST01566,Customer 1566,Consumer,2022-02-07
CUST01567,Customer 1567,Consumer,2021-05-30
CUST01568,Customer 1568,Consumer,2021-05-18
CUST01569,Customer 1569,Consumer,2021-08-22
CUST01570,Customer 1570,Consumer,2021-10-06
CUST01571,Customer 1571,Consumer,2024-05-09
CUST01572,Customer 1572,Consumer,2023-07-22
CUST01573,Customer 1573,Consumer,2021-02-14
CUST01574,Customer 1574,Corporate,2023-07-07
CUST01575,Customer 1575,Consumer,2021-07-19
CUST01576,Customer 1576,Consumer,2022-09-07
CUST01577,Customer 1577,Corporate,2021-02-25
CUST01578,Customer 1578,Corporate,2021-05-12
CUST01579,Customer 1579,Small Business,2021-07-13
CUST01580,Customer 1580,Small Business,2022-09-25
CUST01581,Customer 1581,Small Business,2022-11-08
CUST01582,Customer 1582,Consumer,2022-05-31
CUST01583,Customer 1583,Consumer,2023-06-25
CUST01584,Customer 1584,Consumer,2023-11-18
CUST01585,Customer 1585,Corporate,2023-11-30
CUST01586,Customer 1586,Small Business,2023-04-26
CUST01587,Customer 1587,Consumer,2023-03-08
CUST01588,Customer 1588,Consumer,2022-12-19
CUST01589,Customer 1589,Consumer,2021-12-14
CUST01590,Customer 1590,Consumer,2022-12-12
CUST01591,Customer 1591,Consumer,2021-01-15
CUST01592,Customer 1592,Consumer,2024-11-11
CUST01593,Customer 1593,Small Business,2022-06-25
CUST01594,Customer 1594,Consumer,2024-01-10
CUST01595,Customer 1595,Corporate,2024-10-28
CUST01596,Customer 1596,Corporate,2022-12-27
CUST01597,Customer 1597,Consumer,2024-06-12
CUST01598,Customer 1598,Consumer,2022-12-01
CUST01599,Customer 1599,Corporate,2021-07-13
CUST01600,Customer 1600,Consumer,2021-02-08
CUST01601,Customer 1601,Small Business,2021-07-18
CUST01602,Customer 1602,Consumer,2024-10-08
CUST01603,Customer 1603,Corporate,2022-11-25
CUST01604,Customer 1604,Corporate,2022-04-11
CUST01605,Customer 1605,Consumer,2022-10-14
CUST01606,Customer 1606,Consumer,2022-01-09
CUST01607,Customer 1607,Small Business,2024-06-25
CUST01608,Customer 1608,Consumer,2024-12-30
CUST01609,Customer 1609,Consumer,2021-05-04
CUST01610,Customer 1610,Consumer,2023-11-16
CUST01611,Customer 1611,Consumer,2022-05-05
CUST01612,Customer 1612,Corporate,2021-03-11
CUST01613,Customer 1613,Corporate,2024-09-08
CUST01614,Customer 1614,Consumer,2021-04-01
CUST01615,Customer 1615,Corporate,2021-10-28
CUST01616,Customer 1616,Consumer,2021-02-07
CUST01617,Customer 1617,Consumer,2022-11-20
CUST01618,Customer 1618,Consumer,2023-05-26
CUST01619,Customer 1619,Small Business,2022-04-14
CUST01620,Customer 1620,Consumer,2021-04-15
CUST01621,Customer 1621,Consumer,2021-06-19
CUST01622,Customer 1622,Consumer,2024-09-24
CUST01623,Customer 1623,Corporate,2024-03-22
CUST01624,Customer 1624,Consumer,2024-09-29
CUST01625,Customer 1625,Consumer,2023-02-14
CUST01626,Customer 1626,Corporate,2023-03-09
CUST01627,Customer 1627,Consumer,2024-02-22
CUST01628,Customer 1628,Consumer,2023-06-20
CUST01629,Customer 1629,Consumer,2022-09-30
CUST01630,Customer 1630,Consumer,2022-03-03
CUST01631,Customer 1631,Consumer,2022-12-10
CUST01632,Customer 1632,Small Business,2021-04-04
CUST01633,Customer 1633,Corporate,2021-10-08
CUST01634,Customer 1634,Corporate,2023-12-13
CUST01635,Customer 1635,Small Business,2024-06-21
CUST01636,Customer 1636,Consumer,2021-05-29
CUST01637,Customer 1637,Consumer,2021-05-22
CUST01638,Customer 1638,Small Business,2021-05-05
CUST01639,Customer 1639,Consumer,2024-03-01
CUST01640,Customer 1640,Corporate,2022-03-31
CUST01641,Customer 1641,Corporate,2022-04-23
CUST01642,Customer 1642,Consumer,2021-01-19
CUST01643,Customer 1643,Consumer,2024-11-20
CUST01644,Customer 1644,Consumer,2022-09-26
CUST01645,Customer 1645,Consumer,2024-03-10
CUST01646,Customer 1646,Consumer,2023-10-31
CUST01647,Customer 1647,Consumer,2021-07-26
CUST01648,Customer 1648,Corporate,2024-03-15
CUST01649,Customer 1649,Small Business,2023-03-15
CUST01650,Customer 1650,Corporate,2023-06-02
CUST01651,Customer 1651,Consumer,2021-10-20
CUST01652,Customer 1652,Consumer,2024-05-21
CUST01653,Customer 1653,Consumer,2024-09-22
CUST01654,Customer 1654,Consumer,2022-08-17
CUST01655,Customer 1655,Small Business,2021-05-16
CUST01656,Customer 1656,Consumer,2024-05-24
CUST01657,Customer 1657,Consumer,2024-07-19
CUST01658,Customer 1658,Corporate,2023-01-10
CUST01659,Customer 1659,Consumer,2023-04-26
CUST01660,Customer 1660,Consumer,2021-11-22
CUST01661,Customer 1661,Consumer,2021-04-09
CUST01662,Customer 1662,Corporate,2024-10-10
CUST01663,Customer 1663,Corporate,2022-12-07
CUST01664,Customer 1664,Consumer,2022-02-06
CUST01665,Customer 1665,Small Business,2023-10-10
CUST01666,Customer 1666,Small Business,2021-02-08
CUST01667,Customer 1667,Corporate,2021-04-27
CUST01668,Customer 1668,Consumer,2021-12-21
CUST01669,Customer 1669,Consumer,2022-10-20
CUST01670,Customer 1670,Small Business,2022-06-20
CUST01671,Customer 1671,Consumer,2021-10-01
CUST01672,Customer 1672,Corporate,2022-05-28
CUST01673,Customer 1673,Corporate,2022-05-03
CUST01674,Customer 1674,Consumer,2023-02-06
CUST01675,Customer 1675,Corporate,2023-04-02
CUST01676,Customer 1676,Small Business,2024-07-13
